ID,SMILES,Tb.brucei
4412,CC(C1C=CC=CC=1)=NNC(=S)N,3.67391003573644
209,CC1C(OC2N=C(NC3C=CC(C#N)=CC=3)N=C(Cl)N=2)=C(C)C=C(C=O)C=1,5.2839966563652
4411,CC(C1C(Cl)=CC=CC=1)=NNC(=S)N,3.70034019113298
4257,CCOC(C1SC(SC(C)C)=C(C#N)C=1C1C=C(OC)C(OC)=CC=1)=O,5.01772876696043
18,C1C=CC(CC2CCN(C(COC3C4CCN(CC5C=CC=CC=5F)C(=O)C=4C=CC=3)=O)CC2)=CC=1,6.01266946212491
4273,CNC1N=C(OC2C(C)=CC(C)=CC=2C)N=C(NC2C=CC(F)=CC=2)N=1,4.96257350205938
266,OC(C1C(Br)=C2C(C=CC(=C2)Br)=NC=1C(F)(F)F)C1C=CC=CC=1,5.12378215940836
119,COC1C(OCCCCOC2C=CC(C3N=NNN=3)=CC=2)=CC(C2C(C)(C)C(=O)N(C3CCCCCC3)N=2)=CC=1,6.2839966563652
4305,CC(OC1C2C3N(CC4C2=CC2OCOC=2C=4)CCC3=CC1O)=O,4.79998716477527
238,COC1C=CC(OCC2C=CC(C(N3CC(C)CCC3)=O)=CC=2)=CC=1,5.33724216831843
173,CNC1N=C(NC)N=C(NCCCNCCCCCCCCCCCCNCCCN)N=1,4.69897000433602
4336,CN1CCN(CC(NC2C(C(C3C=CC=CC=3)=O)=CC(NC(=O)C)=CC=2)=O)CC1,4.6399749108106
3933,CCCCN1C2C(=C(C(=C(N3CCOCC3)C=2)F)F)C(=O)C(C(NCC2C=CC=CC=2)=O)=C1,7.52287874528034
4108,COC1C(OCCCCOC2C=CC(C#N)=CC=2)=CC(C2C(C)(C)C(=O)N(C3CCCCCC3)N=2)=CC=1,5.63827216398241
123,CC1C(NC2N=C(NC3C=CC(C#N)=CC=3)N=C(NCCCNC3N=C(NC4C(C)=CC=CC=4C)N=C(NC4C=CC(C#N)=CC=4)N=3)N=2)=C(C)C=CC=1,7.0
4131,CN1CCN(C(C2C=CC=CC=2)C(NC2C(C(C3C=CC=CC=3)=O)=CC(NS(C3C=CC=CC=3)(=O)=O)=CC=2)=O)CC1,5.53461714855158
4217,CC1C=C(C)C(OC2N=C(NC3C=CC(C(F)(F)F)=CC=3)N=C(N)N=2)=C(C)C=1,5.16115090926274
