ID,SMILES,Tb.brucei
880,[O-][N+](=O)C1=NN(CCCNS(=O)(=O)C2=CC=CC3=CC=CN=C23)C=N1,0
1129,CN1C(C)=CC2=CC(CNC(=O)C3=CC=CC=C3F)=CC=C12,0
751,CCOC1=CC=CC=C1C(=O)NCC1=CC=C2N(C)C(C)=CC2=C1,1
1228,CS(=O)(=O)N1CCCC1C(=O)NC1=NC(=CS1)C1=CC=C(Cl)S1,0
919,CC1=NC(=NC=C1CN1CC(O)C(O)C1CO)C1=CC=CC=C1,0
194,COC1=CC=CC=C1C(=O)C1=CN=C(NC2CCN(CC2)C(=O)NC2=CC=CC=C2)N=C1N,1
1084,COC1=CC(=NC(OC)=N1)N1CCN(CC1)C(=O)NC1=CC=CC(Cl)=C1,0
421,CN1CCN(CC1)C(C(=O)NC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1C(=O)C1=CC=CC=C1)C1=CC=CC=C1,1
85,CC1(COCC2=CC=C(OC(F)(F)F)C=C2)CN2C(S1)=NC=C2[N+]([O-])=O,0
79,CC1(COCC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2S1)[N+]([O-])=O,0
848,[O-][N+](=O)C1=CN2CC(COCC3=CC=C(OC(F)(F)F)C=C3)SC2=N1,0
246,CCOC(=O)C1=C(CC2=CC=CC=C2)C(C#N)=C(SC(C)C)S1,0
823,CC1=CC=C(C=C1C)C(=O)NC1=NN=C(CC2=CC=CS2)O1,1
1298,COC1=CC=C(OC)C(NC2=C(C=NC3=CC=C(Cl)C=C23)C#N)=C1,0
1045,FC1=CC=CC2=C(NC3=CC=C(Br)C=C3)C(=CN=C12)C#N,0
94,BrC1=CC=C2N=C(N3CCN(CC3)C3=CC=CC=N3)C3=C(C4=CC=CC=C4C3=O)C2=C1,1
1051,ClC1=CC=C(S1)S(=O)(=O)NC1=NC2=C(Cl)C=CC=C2S1,0
1177,COC1=CC=C(C=C1)C(CNS(=O)(=O)C1=CC=C(Cl)S1)N1CCOCC1,0
349,COC1=CC=C(C=C1OCCCCOC1=CC=C(C=C1)C1=NNN=N1)C1=NN(C2CCCCCC2)C(=O)C2CC=CCC12,1
1259,CCOC(=O)CCNC(=O)NCC1CN(C(=O)C1)C1=CC=C(Cl)C=C1,0
763,ClC1=CC(=CC=C1)N1C=CN=C1N1CCN(CC1)C(=O)CC1=CC=CS1,0
432,NC1=C2C(=O)CCCC2=NC2=CC=CC=C12,0
573,NN=CC1=CC=C(O1)[N+]([O-])=O,0
575,ON=CC1=CC=C(O1)[N+]([O-])=O,1
924,OCC1C(O)C(O)CN1CC1=CNC2=CC=CC=C12,0
925,COC1=CC=CC2=C1NC=C2CN1CC(O)C(O)C1CO,0
1287,CC1=C(SC(=N1)C1=CC=CC=C1)C(=O)NC1=CC=CC(=C1)C1=CN2CCSC2=N1,0
888,[O-][N+](=O)C1=NN(CCCNC2=CC=NC3=CC=CN=C23)C=N1,0
1195,FC1=CC=CC(F)=C1CNC(=O)CCC1=CSC(NC(=O)C2=CC=CO2)=N1,0
120,CC(C)CC(NC(=O)OCC1C2=CC=CC=C2C2=CC=CC=C12)C(=O)ON=C1C2=CC=CC=C2C2=C1C(=NC1=CC=C(Br)C=C21)N1CCN(CC1)C1=CC=CC=N1,1
767,O=C(NC1=NC2=C(CSC3=CC=CC=C23)S1)C1CCCN1S(=O)(=O)C1=CC=CS1,1
276,OCC1C(O)C(O)CN1CC1=CC=C(C=C1)N1C=CC=C1,0
1223,CC1=CC=C2OC3=CC=C(NC(=O)C4CCCC4)C=C3C(=O)NC2=C1,0
450,CCCC1CCC2=NC3=CC=CC=C3C(N)=C2C1,1
451,CC1CCC2=NC3=CC(Cl)=CC=C3C(N)=C2C1,0
456,CC1CCC2=C(C1)N=C1C=CC=CC1=C2N,0
457,NC1=C2CCCCC2=NC2=CC(Cl)=CC=C12,0
426,CCC1CCC2=NC3=CC=CC=C3C(N)=C2C1,0
428,CCCC1CCC2=NC3=CC(Cl)=CC=C3C(N)=C2C1,1
461,CCC1CCC2=NC3=CC(Cl)=CC=C3C(N)=C2C1,1
462,NC1=C2CCCCC2=NC2=CC=C(Cl)C=C12,0
431,CC1CCC2=NC3=CC=C(C=C3C(N)=C2C1)[N+]([O-])=O,1
463,CC1CCC2=NC3=CC=C(Cl)C=C3C(N)=C2C1,0
465,CCCC1CCC2=NC3=CC=C(Cl)C=C3C(N)=C2C1,1
434,NC1=C2CCCCC2=NC2=CC=CC=C12,0
468,CCC1CCC2=NC3=CC=C(Cl)C=C3C(N)=C2C1,1
471,CC1CCC2=NC3=CC=CC=C3C(N)=C2C1,0
445,NC1=C2CCCCC2=NC2=CC=C(C=C12)[N+]([O-])=O,0
447,CC1CCC2=C(C1)N=C1C=CC(=CC1=C2N)[N+]([O-])=O,1
324,CC1=CC(C)=C(NC2=NC(NC3=C(C)C=C(C)C=C3C)=NC(NCCCNC3=NC(NC4=C(C)C=C(C)C=C4C)=NC(NC4=C(C)C=C(C)C=C4C)=N3)=N2)C(C)=C1,0
305,CC1=CC=CC(C)=C1NC1=NC(NCCCNC2=NC(NC3=CC=C(C=C3)C#N)=NC(NC3=C(C)C=CC=C3C)=N2)=NC(NC2=CC=C(C=C2)C#N)=N1,1
308,CC1=CC(C)=C(NC2=NC(NCCCNC3=NC(NC4=CC=C(C=C4)C#N)=NC(NC4=C(C)C=C(C)C=C4C)=N3)=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,1
343,CC1=CC(Br)=CC(C)=C1NC1=NC(NCCCNC2=NC(NC3=CC=C(C=C3)C#N)=NC(NC3=C(C)C=C(Br)C=C3C)=N2)=NC(NC2=CC=C(C=C2)C#N)=N1,1
312,CN(C1=NC(NCCCNC2=NC(NC3=CC=C(C=C3)C#N)=NC(=N2)N(C)C2=C(C)C=C(C)C=C2C)=NC(NC2=CC=C(C=C2)C#N)=N1)C1=C(C)C=C(C)C=C1C,1
346,CC1=CC=C(NC2=NC(NCCCNC3=NC(NC4=CC=C(C=C4)C#N)=NC(NC4=CC=C(C)C=C4Br)=N3)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,1
315,CC1=CC(Br)=C(NC2=NC(NCCCNC3=NC(NC4=CC=C(C=C4)C#N)=NC(NC4=C(Br)C=C(C)C=C4Br)=N3)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,1
810,CN1CCC2=C(C1)SC(NC(=O)C1COC3=CC=CC=C3O1)=C2C1=NC2=CC=CC=C2S1,1
546,COC1=CC=C(C=C1OCCCCOC1=CC=C(C=C1)C#N)C1=NN(C2CCCCCC2)C(=O)C1(C)C,1
1306,CCOC(=O)C1=C(N=C(NC(=O)C2CCCN2S(C)(=O)=O)S1)C1=CC=CC=C1,0
1207,CCN1N=C(C=C1C)C(=O)NC1=NN=C(O1)C1=CC=C2CCCCC2=C1,0
131,CC1=CC=C(NC2=NC(N)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,1
132,CC1=CC(C)=C(NC2=NC(N)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,1
133,CC1=CC(Br)=C(NC2=NC(N)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,1
136,CC1=CC(Br)=C(NC2=NC=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,1
138,CC1=CC=CC(C)=C1NC1=NC(Cl)=NC(NC2=CC=C(C=C2)C#N)=N1,0
139,CC1=CC(C)=C(NC2=NC(Cl)=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,0
143,CC1=CC(Br)=C(NC2=NC(N)=NC(NC3=CC=CC(=C3)C#N)=N2)C(Br)=C1,1
144,CC1=CC(Br)=C(NC2=NC(Cl)=NC(NC3=CC=CC(=C3)C#N)=N2)C(Br)=C1,1
146,CC1=CC(C)=C(NC2=NC(NC3=C(C)C=C(C)C=C3C)=NC(N)=N2)C(C)=C1,1
151,CC1=CC(C)=C(NC2=NC=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,0
155,CC1=CC(Br)=C(NC2=NC(N)=NC(NC3=CC=CC=C3)=N2)C(Br)=C1,1
156,CC1=CC(Br)=CC(C)=C1NC1=NC(N)=NC(NC2=CC=C(C=C2)C#N)=N1,1
158,CC1=CC(C)=C(NC2=NC(=NC(NC3=CC=C(C=C3)C#N)=N2)C#N)C(Br)=C1,0
159,COCCCNC1=NC(NC2=CC=C(C=C2)C#N)=NC(NC2=C(Br)C=C(C)C=C2Br)=N1,0
160,CC1=CC(Br)=CC(C)=C1NC1=NC(Cl)=NC(NC2=CC=C(C=C2)C#N)=N1,1
286,CC1=CC(F)=CC(C)=C1NC1=NC(N)=NC(NC2=CC=C(C=C2)C#N)=N1,1
