ID,SMILES,Tb_rhodesiense
3853,OCC1C(O)C(O)C(N2C3N=CN=C(NCCOCCNC(C4C=C(F)C(F)=CC=4)=O)C=3N=C2)O1,3.77650405903761
2319,CC(NC(C1C=C2C(C=C(C3C=CC(OCCCOC4C=CC=CC=4)=CC=3)O2)=CC=1)=N)C,7.05551732784983
2900,O=C1C2C(=CC=C(C=2)NC2NCCN=2)C(=O)C2C1=CC=C(C=2)NC1NCCN=1,5.63827216398241
3688,CCC(C(CC(C1C2(C)C(C3C(CC2)C2(C)C(CC(OC4C(O)C(OC5C(O)C(O)C(O)CO5)C(O)C(C(=O)O)O4)CC2)CC3)C(=O)C=1O)C)=O)C(C)C,4.16494389827988
3751,O=C(NCCCNCCCCNCCCNC(CC1C=CC=CC=1)=O)CC1C=CC=CC=1,4.01772876696043
3618,OCC1C(O)C(O)C(O)C(OC2C=C3C(C(C=C(C4C=CC(O)=CC=4)O3)=O)=C(O)C=2)O1,4.27984069659404
2931,C(C1C(COC2C=C(C3NC4C(=CC=CC=4)N=3)C=CC=2)=CC=CC=1)OC1C=CC=C(C2NC3C(=CC=CC=3)N=2)C=1,5.57511836336893
93,CC1C(C2OC(C3N=CC(C(=N)N)=CC=3)=CC=2)=CC=C(C(=N)N)C=1,8.01322826573375
2958,CN(CCC=C1C2C(=CC=CC=2)CCC2C1=CC=CC=2)C,5.51855737149769
3037,FC1C(CO[Si](C2C=CC=CC=2)(C2C=CC=CC=2)C2C=CC=CC=2)OC(N2C(=O)NC(=O)C=C2)C1,5.34678748622466
212,COC1C2C(C3C(C=2C2C(=CC=C(C=2)Br)N=1)=CC=CC=3)(OCC(CN1CCN(C(C2C=CC=CC=2)C2C=CC=CC=2)CC1)O)C,5.7851561519523
2752,CC=C(C(OC(C1C(=C)C(=O)OC1C=C(C=O)C)C=C(C(=O)C)C)=O)C,5.92081875395237
2593,CCCCCC=CC(OC1C(C)NC2C(C(CCC2)CCCCC(CCC)O)C1)=O,6.26324486791897
2775,CC1CC(OC(C(C(CO)O)=C)=O)C2C(OC(C2=C)=O)C=C(CO)CCC=1,5.88605664769316
3648,CC1C(O)=C(C)C2CCC(OC=2C=1C)(COC1C=CC(CC2C(=O)NC(=O)S2)=CC=1)C,4.22665245801918
2681,OC1C=CC=C2C=1C(C(=CC2=O)OC1C=CC=CC=1)=O,6.07058107428571
3220,ClC1C=C(Cl)C(C(C2C(C3C4C(=CC=CC=4)C=CC=3)=CNC=2)N2C=NC=C2)=CC=1,4.92009553233328
3910,CCC1C=CC(C(NC(C2C(O)=CC=CC=2)=O)=O)=CC=1,3.52175133453286
