ID,SMILES,Tb.rhodesiense
964,CN(C)C12CC(OC(=O)C=CC3=CC=CC=C3)C(C(C1)C1=CC=CC=C1)C(C2)C1=CC=CC=C1,1.0
1634,FC1=CC=CC=C1C1=CSC(CCNC(=O)N2CCCC2)=N1,1.0
2225,NC(=NO)C1=CC=C(C=C1)C1=CC=C(S1)C1=CC=C(C=N1)C(=N)NO,0.0
1033,CC(C)=CC(=O)NCCOCCNC1=NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,0.0
2091,CCC(C)C1NC(=O)C(NC(=O)C(NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(NC(C)=O)C(C)OC(=O)C(CC(C)C)NC1=O)C(C)O)C(C)C,0.0
446,COC1=NC2=CC=C(Br)C=C2C2=C1C(C)(OC(=O)N(C)C)C1=CC=CC=C21,1.0
1343,NC(=N)C1=CC=C(OCC2=CC=CC=C2)C=C1,1.0
657,FC1=CC(F)=C2OCC#CCOC3=CC=C(CC(NC(=O)C2=C1)C(=O)NC1(CC1)C#N)C=C3Cl,1.0
1911,CN(C)C1=NC(CN(CCCNCCCCCCCCCCCCNCCCN(CC2=NC(N)=NC(=N2)N(C)C)CC2=NC(N)=NC(=N2)N(C)C)CC2=NC(=NC(N)=N2)N(C)C)=NC(N)=N1,1.0
131,COC1=CC=C(C=C1)N1C=NC(=C1)[N+]([O-])=O,1.0
1830,CC(C)(C)OC(=O)NC(NC1=CC(=CC=C1)N1CCN(CC1)C1=CC(NC(NC(=O)OC(C)(C)C)=NC(=O)OC(C)(C)C)=CC=C1)=NC(=O)OC(C)(C)C,0.0
716,COC1=CC=C(C=C1)N1CCN(CC(=O)NC2=NC=C(S2)[N+]([O-])=O)CC1,0.0
219,CC=C(C)C(=O)OC1\C=C(C)/C(O)CC(O)\C(C)=C/C2OC(=O)C(=C)C12,1.0
1116,CC1=CC=C(C=C1)S(=O)(=O)NCCCN1C=NC(=N1)[N+]([O-])=O,1.0
1167,CCOC(CNC(=N)NC1=CC=C(NC2=CC=C(NC(=N)NCC(OCC)OCC)C=C2)C=C1)OCC,1.0
1804,CC(C)(C)NC(=O)C1CN(CC2=CC=CN=C2)CCN1CC(O)CC(CC1=CC=CC=C1)C(=O)NC1C(O)CC2=CC=CC=C12,0.0
154,CC(C)OC1=CC(NC(=N)C2=CC=CC=N2)=CC=C1C1=CC=C(O1)C1=CC=C(NC(=N)C2=CC=CC=N2)C=C1OC(C)C,1.0
913,[O-][N+](=O)C1=CN2CC(CS(=O)(=O)C2=N1)OCC1=CC=C(OCC2=CC=CC=C2)C=C1,1.0
773,COC1=CC=CC2=C1C(=O)C(OC1=CC=C(C)C=C1)=CC2=O,1.0
1798,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,1.0
344,NC(=N)C1=CC(OCCCCCCOC2=CC(=CC=C2)C(N)=N)=CC=C1,1.0
2064,COC1=CC=C(COC2=CC=C(C=C2)C#CC2(O)CN3CCC2CC3)C=C1OC,1.0
2114,OC(=O)CC1CNC(=O)C2=CC(Br)=C(Br)N12,1.0
1604,O=S(=O)(NCCC1=NC(=CS1)C1=CC=CC=C1)C1=CC=CC=C1,0.0
2045,CCC(C(C)C)C(=O)CC(C)C1=C(O)C(=O)C2C3CCC4CC(CCC4(C)C3CCC12C)OC1OC(C(OC2OC(C)C(O)C(O)C2O)C(O)C1O)C(=O)OC,0.0
1003,CCC(=O)N(CCCCCCCCCNC(=O)OC(C)(C)C)C1CCN(CCC2=CC=CC=C2)CC1,1.0
747,CC1=CC=C(OC2=CC(=O)C3=C(O)C=CC=C3C2=O)C=C1,1.0
893,[O-][N+](=O)C1=NN(CC(=O)N2CCN(CC2)C2=CC=C(Cl)C(Cl)=C2)C=N1,1.0
1642,FC1=CC=C(C2=CSC(CCNC(=O)N3CCCCC3)=N2)C(F)=C1,1.0
740,CCC1=CC=C(OCC2=CC=C(C=C2)C(=O)N(C)C2=CC=CC=C2)C=C1,1.0
689,FC(F)(F)OC1=CC=C(CC(NC(=O)C2=NN(N=C2)C2=CC=CC=C2)C(=O)NC2(CC2)C#N)C=C1Cl,1.0
165,CC(C)OC1=CC(NC(=N)C2=CC=C(Br)S2)=CC=C1C1=CC=C(O1)C1=CC=C(NC(=N)C2=CC=C(Br)S2)C=C1OC(C)C,0.0
1500,NC(=N)C1=CC(=CC=C1)C1=CC(=NO1)C1=CC(=CN=C1)C(N)=N,1.0
314,CCOC(=O)N=C(NC)NC1=CC=C(N=C1)C1=CC=C(C=C1)C1=CC=C(NC(NC)=NC(=O)OCC)C=N1,0.0
1852,CCCCCCCCCN=C(N)N,0.0
1921,CCCCCCCCCCCCCCCCCCNC1=NC(NC)=NC(NC)=N1,0.0
694,CN1C=C(C=N1)C1=CC2=CC=C1OCCCCOC1=CC(=CC=C1C(=O)NC(C2)C(=O)NC1(CC1)C#N)C(F)(F)F,1.0
1252,NC(=N)C1=CC=CC(=C1)C1=CN(N=N1)C1=CC=C(C=C1O)C(N)=N,1.0
692,ClC1=CC=C(CC(NC(=O)C2=NN(N=C2)C2COC2)C(=O)NC2(CC2)C#N)C=C1Cl,1.0
975,CCC(=O)N(CCCNC(=O)OC(C)(C)C)C1CCN(CCC2=CC=CC=C2)CC1,0.0
1288,CC(C)NC(=N)C1=CC=C(C=C1)C1=CN(N=N1)C1=CC(=CC=C1O)C(=N)NC(C)C,0.0
1178,C1CN=C(NC2=CC=C(SC3=CC=C(NC4=NCCN4)C=C3)C=C2)N1,1.0
1592,CN1CCN(CCCN2CCC3(CC(C2C(C3)C2=CC=CC=C2)C2=CC=CC=C2)N2CCN(C)CC2)CC1,1.0
1371,CON=C(N)C1=CC=C(COC2=C(OC)C=C(C=C2OC)C(N)=NOC)C=C1,0.0
1776,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0.0
1729,CN(CC=CC#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12,0.0
29,CC1=CC=CC=C1C(=O)NC1=CC(=CC=N1)C1=CC=CC=C1,1.0
2039,CCC(C(C)C)C(=O)CC(C)C1=C(O)C(=O)C2C3=CCC4CC(CCC4(C)C3CCC12C)OC1OC(C(O)C(OC2OCC(O)C(O)C2O)C1O)C(O)=O,1.0
1599,CN1CCN(CCC(=O)OC2CC3(CC(C2C(C3)C2=CC=CC=C2)C2=CC=CC=C2)N2CCCCC2)CC1,1.0
1420,CC1=CC(C)=C(NC2=NC(NCCNC3=NC(NC4=CC=C(C=C4)C#N)=NC(NC4=C(C)C=C(C)C=C4C)=N3)=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,1.0
745,CCOC1=CC=C(OCC2=CC=C(C=C2)C(=O)N(C(C)C)C(C)C)C=C1,1.0
695,CS(=O)(=O)C1=CC=C2OC\C=C/COC3=CC=C(CC(NC(=O)C2=C1)C(=O)NC1(CC1)C#N)C=C3Cl,1.0
1851,NC(=N)NCCCNCCNC(N)=N,0.0
362,NC(=N)C1=CC=C(OCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,1.0
608,C(COC1=CC=CC=C1)COC1=CC=CC(=C1)C1=CC2=CC=C(C=C2O1)C1=NCCN1,1.0
1502,NC(=N)C1=CC=C(C=C1)C1=CN=CC(=N1)C1=CC=C(N=C1)C(N)=N,1.0
1690,CC(=C)C(=O)OC1CC2(C)OC(=CC2=O)\C(CO)=C/C2OC(=O)C(=C)C12,1.0
1760,NC12CC3CC(CC(C3)C1)C2,0.0
351,NN=C(N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=NN)C=C1,1.0
672,FC(F)(F)C1=CC=C2C(OCCCCOC3=CC=C(CC(NC2=O)C(=O)NC2(CC2)C#N)C=C3C2=CN=CN=C2)=C1,1.0
709,[O-][N+](=O)C1=CN=C(NC(=O)CN2CCN(CC2)C2=CC=CC=N2)S1,0.0
2059,CCOC(=O)C1=CC=C(C=C1)C1=CN2CCC1CC2,0.0
771,COC1=CC=CC2=C1C(=O)C=C(OC1=CC=C(F)C=C1)C2=O,1.0
1407,NC(=N)C1=CC=CC(COC2=C(Br)C=C(C=C2Br)C(N)=N)=C1,1.0
1293,NC(=N)C1=CC=CC(=C1)N1C=C(N=N1)C1=CC(=CC=C1O)C(N)=N,1.0
1111,[O-][N+](=O)C1=NN(CCCNC(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C=N1,1.0
855,CN1C2=CC=C(OC(C)=O)C=C2C(C)=CC1(C)C,1.0
1828,CN(CCCNC1=NCCN1)CCNC1=NCCN1,0.0
2105,NCC=CC1=CN=C(N)N1,0.0
303,CC1(C)CNC(=NC1)C1=CC=C(C=C1)C1=CC(=CC=C1)C1=CC=C(C=C1)C1=NCC(C)(C)CN1,1.0
1377,NC(=NO)C1=CC=CC(COC2=C(Cl)C=C(C=C2Cl)C(N)=NO)=C1,0.0
1426,CC1=CC(C)=C(NC2=NC(NCCCCNC3=NC(NC4=CC=C(C=C4)C#N)=NC(NC4=C(C)C=C(C)C=C4C)=N3)=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,1.0
1446,CC1=CC=CC(C)=C1NC1=NC(NCCNC2=NC(NC3=CC=C(C=C3)C#N)=NC(NC3=C(C)C=CC=C3C)=N2)=NC(NC2=CC=C(C=C2)C#N)=N1,1.0
2055,OCC1CC2CCN1CC2C#CC1=CC=C(OCC2=CC=CC=C2)C=C1,1.0
720,CC1=CC(C)(C)N(CC2=CC=CC=C2)C2=CC=C(O)C=C12,1.0
1415,NC(=N)C1=CC=C(COC2=CC=C(C=C2Br)C(N)=N)C=C1,1.0
2121,ClC1=CC=C(SC2=CC=CC=C2)C(NC(=O)C2=CC=CC=C2)=C1,0.0
253,OC1=CC(CC(=O)NCCCNCCNC(=O)CC2=CC=CC(O)=C2)=CC=C1,0.0
1425,CC1=CC(C)=C(OC2=NC(NCCNC3=NC(NC4=CC=CC=C4)=NC(OC4=C(C)C=C(C)C=C4C)=N3)=NC(NC3=CC=CC=C3)=N2)C(C)=C1,1.0
1678,O=C(NCCC1=NC(=CS1)C1=CC=CC=C1)NC1CCCCC1,0.0
162,CC(C)OC1=CC(NC(=N)C2=CN(C)C=N2)=CC=C1C1=CC=C(O1)C1=CC=C(NC(=N)C2=CN(C)C=N2)C=C1OC(C)C,1.0
18,[O-][N+](=O)C1=NC=CN1CCCN1CCN(CC2=CC=C(Cl)C(Cl)=C2)CC1,0.0
618,[O-][N+](=O)C1=NC=CN1CCCCNC1=NC=NC2=CC=CC=C12,1.0
1573,O=C1CC2(CC(C(N1)C(C2)C1=CC=CC=C1)C1=CC=CC=C1)N1CCCCC1,0.0
936,O=C(CN1CCCC1)OC1CC2(CC(C1C(C2)C1=CC=CC=C1)C1=CC=CC=C1)N1CCCCC1,1.0
1494,NC(=N)C1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=N1)C(N)=N,1.0
1375,CON=C(N)C1=CC=CC(COC2=C(Br)C=C(C=C2Br)C(N)=NOC)=C1,0.0
407,COC1=CC(=O)OC(C=CC2=CC=C(OC)C(OC)=C2)=C1,0.0
1034,OCC1OC(C(O)C1O)N1C=NC2=C1N=CN=C2NCCOCCNC(=O)CCCOC1=CC=CC=C1,1.0
74,CC1=NC(=CN1CCCNC(=O)C1=C(Cl)C2=CC=CC=C2S1)[N+]([O-])=O,0.0
1265,OC1=CC(=CC=C1C1=CN(N=N1)C1=CC=C(C=C1)C1=NCCN1)C1=NCCN1,1.0
2052,CCCCCCOC1=CC=C(C=C1)C#CC1(O)CN2CCC1CC2,1.0
389,NC(=N)C1=CC(OCCCOC2=CC(=CC=C2)C(N)=N)=CC=C1,1.0
1881,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O,1.0
2057,OCC1CC2CCN1CC2C#CC1=CC=C(C=C1)C1=CC=CC=C1,1.0
278,NC(=N)C1=CC=C(C=C1)C1=CC(=CC(Cl)=C1)C1=CC=C(C=C1)C(N)=N,1.0
2154,CCCCCC(C)NCC1=COC(=N1)C1=CC=C(CCCC)C=C1,1.0
967,CCC(=O)N(CCCCCCNC(N)=N)C1CCN(CCC2=CC=CC=C2)CC1,1.0
1919,CNC1=NC(N)=NC(NCCCNCCCCCCCCCCCCNCCCN)=N1,1.0
203,C(CN1CCCCC1)CN1CCC2(CC(C1C(C2)C1=CC=CC=C1)C1=CC=CC=C1)N1CCCCC1,0.0
919,CN(C)C12CC(OC(=O)CN3CCCCC3)C(C(C1)C1=CC=CC=C1)C(C2)C1=CC=CC=C1,1.0
402,COC1=CC(=O)OC(C=CC2=CC=CC(OC3=CC=C(C=C3)C(C)(C)C)=C2)=C1,0.0
171,[O-][N+](=O)C1=NC=CN1CC(=O)NC1=CC=C(OC2=CC=C(F)C=C2)C=C1,0.0
1971,NC1=NC(NN=CC2=CC=CS2)=NC(N)=N1,0.0
300,NC(=N)C1=CC=C(C=C1)C1=CC=CC(=C1)C1=CC=CC(=C1)C(N)=N,1.0
1619,FC1=CC(=CC=C1)C1=NC(CCNC(=O)C2=CC=CC=C2)=CS1,1.0
363,CC(C)NC(=N)C1=CC(OCCCOC2=CC(=CC=C2)C(=N)NC(C)C)=CC=C1,1.0
1818,NC(=N)NCCCCCCNC(N)=N,1.0
955,CC(C)(C)C(=O)OC1CC2(CC(C1C(C2)C1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,1.0
2138,OC1=CC=CC=C1C(=O)NC(=O)C1=CC=C(OC(F)(F)F)C=C1,0.0
1193,NC(=O)CCC(N1CSC(=S)N(CCCCCCN2CN(CSC2=S)C(CCC(N)=O)C(O)=O)C1)C(O)=O,1.0
413,COC1=CC(=O)OC(C=CC2=CC=C3C=CC=CC3=C2)=C1,1.0
2164,FC1=CC=C(C=C1)C1=NOC(CN2N=NC3C2C(=O)N(C3=O)C2=CC=CC=C2)=N1,0.0
1519,O=C(NCC1=CC=C(C=C1)C1=NCCN1)C1=CC=C(C=C1)C(=O)NCC1=CC=C(C=C1)C1=NCCN1,1.0
319,CNC(=N)NC1=CC=C(N=C1)C1=CC=C(C=C1)C1=CC=C(NC(=N)NC)C=N1,1.0
2088,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(OC4(C)CC(O)CC3O4)C=C1O2,0.0
1449,CC1=CC(C)=C(NC2=NC(NCCCCCCNC3=NC(NC4=CC=C(C=C4)C#N)=NC(NC4=C(C)C=C(C)C=C4C)=N3)=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,1.0
977,CCC(=O)N(CCCCCCCCNC(NC(=O)OC(C)(C)C)=NC(=O)OC(C)(C)C)C1CCN(CCC2=CC=CC=C2)CC1,1.0
221,CC=C(C)C(=O)OC1CC(=C)C2CCC(C)(O)C2C2OC(=O)C(=C)C12,1.0
209,NC(=N)C1=CC=C(S1)C1=CC=C(S1)C1=NC2=CC=C(C=C2N1)C(N)=N,1.0
2132,CCC1=CC=C(NC(=O)NC(=O)C2=CC=CC=C2O)C=C1,0.0
2169,FC(F)(F)C1=CC=C(C=C1)C1=NOC(CN2N=NC3C2C(=O)N(C3=O)C2=CC=CC=C2)=N1,0.0
956,CN(C)C12CC(OC(=O)C(C)(C)C)C(C(C1)C1=CC=CC=C1)C(C2)C1=CC=CC=C1,1.0
1434,CC1=CC(C)=C(NC2=NC(NCCCNC3=NC(NC4=CC=C(C=C4)C#N)=NC(NC4=C(C)C=C(C)C=C4C)=N3)=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,1.0
54,NC(=N)C1=CC=C(NC2=NC3=CC(=CC=C3N2)C(F)(F)F)C=C1,0.0
1184,C(C1=CC=CC=C1)C1=CC=C(NC2=NCCN2)C=C1,1.0
1529,CC1=CC(=CC=C1C1=CN=CC(=N1)C1=CC=C(C=C1C)C(N)=N)C(N)=N,1.0
626,COCOC1CC2C(C3OC(=O)C(=C)C3C(O)CC2=C)C1=C,1.0
719,COC1=CC=CC=C1CN1C2=CC=C(O)C=C2C(C)=CC1(C)C,1.0
1114,[O-][N+](=O)C1=NC=CN1CCCNC(=O)C1=CC=C(C=C1)C(F)(F)F,0.0
1411,NC(=NO)C1=CC=CC(COC2=C(Br)C=C(C=C2Br)C(N)=NO)=C1,1.0
1346,CC(C)C1=CC=C(OCC2=CC=C(C=C2)C(N)=N)C=C1,1.0
299,C1CN=C(N1)C1=CC=C(C=C1)C1=CC(=CC=C1)C1=CC=C(C=C1)C1=NCCN1,1.0
247,COC1=CC=C(C2=CC=C(O)C3=C2CC(C)NC3C)C2=CC(C)=CC(OC)=C12,1.0
1968,CCCCCCCCCCC1(C)SC(=O)C(CCC)=C1OCCCCCCO,0.0
536,[O-][N+](=O)C1=NN(CCCCNC2=CC=NC3=CC(Cl)=CC=C23)C=N1,1.0
1575,C1CN(CCO1)C12CC(C(CNC1)C(C2)C1=CC=CC=C1)C1=CC=CC=C1,1.0
550,CC1=CC(NCCCN2C=NC(=N2)[N+]([O-])=O)=NC(N)=N1,1.0
1719,[O-][N+](=O)C1=NC=CN1CC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,0.0
343,NC(=N)C1=CC=C(OCCCCOC2=CC=C(C=C2[N+]([O-])=O)C(N)=N)C(=C1)[N+]([O-])=O,1.0
358,NC(=N)C1=CC(OCCCCOC2=CC(=CC=C2)C(N)=N)=CC=C1,1.0
564,[O-][N+](=O)C1=NN(CCCN2CCN(CC2)C2=CC=C(C=C2)C(F)(F)F)C=N1,1.0
2061,C(C1CN2CCC1CC2)C1=CC=CC=C1,0.0
1217,C1CN=C(NC2=CC3=C(CC4=CC(NC5=NCCN5)=CC=C4C3)C=C2)N1,1.0
1242,C(CC1=CC=C(NC2=NCCN2)C=C1)C1=CC=C(NC2=NCCN2)C=C1,1.0
2149,OC1=CC=CC=C1C(=O)NC(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1,0.0
298,N=C(NC1=CC=C(C=C1)C1=CC=CC(=C1)C1=CC=CC(NC(=N)C2=CC=CC=C2)=C1)C1=CC=CC=C1,1.0
241,CCOC(=O)C=CC(=O)C(CCC1=CC=CC=C1)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1,1.0
767,CC(=O)NC1=CC=C(OC2=CC(=O)C3=CC=CC=C3C2=O)C=C1,1.0
1521,CON=C(N)C1=CC=C(N=C1)C1=CN=CC(=N1)C1=CC=C(C=N1)C(N)=NOC,0.0
422,COC1=CC(=O)OC(C=CC2=CC=C(C=C2)[N+]([O-])=O)=C1,0.0
1106,CC(=O)OC1C\C=C(C)/CC(OC(=O)C2=CC(O)OC2)C2C(OC(=O)C2=C)\C=C1\C,1.0
628,CC(=C)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C2OC(=O)C(=C)C12,1.0
1352,NC(=N)C1=CC=CC(COC2=C(I)C=C(C=C2I)C(N)=N)=C1,1.0
770,COC1=CC=CC2=C1C(=O)C(OC1=CC=C(F)C=C1)=CC2=O,1.0
305,NC(=NO)C1=CC=C(C=C1)C1=CC(=CC=C1)C1=CC=C(C=C1)C(N)=NO,0.0
51,N=C(NC1CCCCC1)C1=CC=C(NC2=NC3=CC(=CC=C3N2)C(=N)NC2CCCCC2)C=C1,1.0
1171,CC1=CC=C(NC2=NCCN2)C=C1C,0.0
766,COC1=CC=C(OC2=CC(=O)C3=CC=CC=C3C2=O)C=C1,1.0
1705,[O-][N+](=O)C1=NN(CC(=O)NC2=NC(=CS2)C2=CC=C(Cl)C=C2)C=N1,1.0
445,CC(C)(C)OC(=O)NCC(=O)ON=C1C2=CC=CC=C2C2=C1C(=NC1=CC=C(Br)C=C21)N1CCN(CC1)C1=CC=CC=N1,1.0
430,CCCCC(=O)OC1(C)C2=CC=CC=C2C2=C1C(=NC1=CC=C(Br)C=C21)N1C=CN=C1,1.0
1732,OC(C1CCCCN1)C1=CC(=NC2=C(C=CC=C12)C(F)(F)F)C(F)(F)F,1.0
1584,CN1CCN(CCCC(=O)OC2CC3(CC(C2C(C3)C2=CC=CC=C2)C2=CC=CC=C2)N2CCCC2)CC1,1.0
1886,OC(CC1=CNC=N1)(P(O)(O)=O)P(O)(O)=O,1.0
382,NC1=CC(=CC=C1OCCCOC1=CC=C(C=C1N)C1=NCCN1)C1=NCCN1,1.0
1995,NS(=O)(=O)NC(=O)OCC1OC(C=C1)N1C=CC(=O)NC1=O,0.0
178,[O-][N+](=O)C1=NN(CC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=N1,1.0
1724,O=C(CN1C=NC=N1)C1=CC=C(C=C1)C1=CC=CC=C1,0.0
2081,C1CN2CCC1C(C2)=CC1=CC=CC=C1,0.0
1912,NC1=NC(NCCCCCCCCCCCCNC2=NC(N)=NC(N)=N2)=NC(N)=N1,0.0
1018,COC(=O)C1=CC2=C(F)C(F)=C(N3C=NC4=CC=CC=C34)C(F)=C2S1,1.0
1347,NC(=NO)C1=CC=C(COC2=CC=C(C=C2Br)C(N)=NO)C=C1,0.0
1747,CN(C)C1C2CC3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)C2(O)C(=O)C(C(N)=O)=C1O,0.0
2016,CC(C)(C)[Si](C)(C)OCC1OC(C=C1)N1C=CC(=O)NC1=O,0.0
1730,CC(N)C12CC3CC(CC(C3)C1)C2,0.0
61,[O-][N+](=O)C1=NN(CCCCNC(=O)C2=CSC=C2)C=N1,1.0
126,[O-][N+](=O)C1=CN(C=N1)C1=CC(Cl)=CC(Cl)=C1,1.0
1605,O=C(NCCC1=NC(=CS1)C1=CC=CC=C1)N1CCOCC1,1.0
2079,C1CN2CCC1C(=C2)C1=CN=C2C=CC=CC2=C1,0.0
601,CC(C)NC(=N)C1=CC=C2OC(=CC2=C1)C1=CC=CC(OCCCCCOC2=CC=CC=C2)=C1,1.0
1814,CCCCCCCC(=O)OC1C(OC(=O)C(C)=CC)C(C)=C2C3OC(=O)C(C)(O)C3(O)C(CC(C)(OC(C)=O)C12)OC(=O)CCC,0.0
988,CCC(=O)N(CC1=CC=CC(CNC(N)=N)=C1)C1CCN(CCC2=CC=CC=C2)CC1,0.0
1138,[O-][N+](=O)C1=NN(CCCNS(=O)(=O)C2=CC=CC3=CC=CN=C23)C=N1,1.0
468,CC1=CC=C(OC2=NC(N)=NC(NC3=CC=C(C=C3)C#N)=N2)C(Br)=C1,1.0
429,COC1=NC2=CC=C(Br)C=C2C2=C1C(C)(OCC(O)CN1CCN(CC3=CC=CC=C3)CC1)C1=CC=CC=C21,1.0
77,[O-][N+](=O)C1=NN(CCCCNS(=O)(=O)C2=CC(Cl)=C(Cl)S2)C=N1,1.0
1755,CC1=NC=C(N1CC(O)CCl)[N+]([O-])=O,0.0
1979,CNC1=NC(N)=NC(NN=CC2=CC=C(O2)[N+]([O-])=O)=N1,1.0
38,CC(=O)OCC1OC(C(OC(C)=O)C(OC(C)=O)C1OC(C)=O)N1C(=O)C(C2=CC=CC=C12)=C1C(=O)NC2=CC(Cl)=CC=C12,1.0
374,COC1=CC(=CC=C1OCCCCCOC1=CC=C(C=C1OC)C(N)=N)C(N)=N,1.0
50,NC(=N)C1=CC=C2NC(NC3=CC=CC=C3)=NC2=C1,0.0
1801,COC1\C=C/OC2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C(C=NN1CCN(C)CC1)=C(O)C4=C3C2=O,0.0
1748,COC1=C2C(=O)C3(OC2=C(Cl)C(OC)=C1)C(C)CC(=O)C=C3OC,0.0
1903,CONC(=N)C1=CC=C(C=N1)C1=CC=C(O1)C1=CC=C(N=C1)C(=N)NOC,0.0
1432,CC1=CC(C)=C(NC2=NC(NCCNC3=NC(NC4=CC=C(C=C4)C#N)=NC(OC4=C(C)C=C(C)C=C4C)=N3)=NC(NC3=CC=C(C=C3)C#N)=N2)C(C)=C1,1.0
1070,CN(C)C12CC(C(CN(CCCN3CCN(C)CC3)C1)C(C2)C1=CC=CC=C1)C1=CC=CC=C1,1.0
72,[O-][N+](=O)C1=NN(CCCNS(=O)(=O)C2=CC=C(Cl)S2)C=N1,1.0
2174,BrC1=CC=C(C=C1)C1=NOC(CN2N=NC3C2C(=O)N(C3=O)C2=CC=CC=C2)=N1,0.0
1097,COC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C(OC)=C(O)C=C2O1,1.0
2222,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(CCC5(O)C4CCC3(O)C2)C2=CC(=O)OC2)C(O)C(O)C1O,0.0
1603,CCC(C)C1NC(=O)C2CSC(=N2)C(NC(=O)C2=CSC(CNC(=O)C3N=C1OC3C)=N2)C(C)CC,0.0
139,CSC1=CC=C(OCC2=NC=C(N2C)[N+]([O-])=O)C=C1,1.0
2035,CCC(C(C)C)C(=O)CC(C)C1=C(O)C(=O)C2C3CCC4CC(CCC4(C)C3CCC12C)OC1OC(C(O)C(OC2OCC(O)C(O)C2O)C1O)C(=O)OC,0.0
544,[O-][N+](=O)C1=NN(CCCCNC2=CC=NC3=CC=CN=C23)C=N1,1.0
6,NC1=NC(NC2=CC=C(C=C2)[As]2SCC(CO)S2)=NC(N)=N1,1.0
27,CC1=CC=NC(NC(=O)C2=CC=CC=C2C)=C1,1.0
1859,C(CCCNC1=NCCN1)CCNC1=NCCN1,0.0
1969,CCCCCCCCCCCCCCCCC1(C)SC(O)=C(C)C1=O,0.0
1858,C(CCCCNC1=NCCN1)CCCCNC1=NCCN1,1.0
1047,NCCN1CCC2(CC(C1C(C2)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1)N1CCCCC1,1.0
1268,NC(=N)C1=CC(=CC=C1)N1C=C(N=N1)C1=CC(=CC=C1)C(N)=N,1.0
1442,CC1=CC(Cl)=CC(C)=C1OC1=NC(NCCNC2=NC(NC3=CC=C(C=C3)C#N)=NC(OC3=C(C)C=C(Cl)C=C3C)=N2)=NC(NC2=CC=C(C=C2)C#N)=N1,1.0
1148,FC1=CC=C(C=C1)C(CN1C=CN=C1)OC(=O)COC1=CC=CC=C1,0.0
1597,CN1CCN(CC(=O)NC2CC3(CC(C2C(C3)C2=CC=CC=C2)C2=CC=CC=C2)N2CCN(C)CC2)CC1,1.0
1329,N=C(NC1CCCCC1)C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(=N)NC1CCCCC1,1.0
174,[O-][N+](=O)C1=NC=CN1CC(=O)NC1=CC=C(OC2=CC=CC=C2)C=C1,0.0
1478,NC(=N)C1=CC=C(N=C1)C1=CC(=NO1)C1=CC=C(C=N1)C(N)=N,1.0
1913,NC1=NC(NCCCNCCCCNCCCNC2=NC(N)=NC(N)=N2)=NC(N)=N1,0.0
2146,CCC1=CC=C(NC(=O)NC2=CC=CC=C2O)C=C1,0.0
234,CN1C2=CC=C(NC3=NCCN3)C=C2C(=O)C2=CC=C(NC3=NCCN3)C=C12,1.0
985,[O-][N+](=O)C1=CC=CC(NC2CCN(CCC3=CC=CC=C3)CC2)=C1,0.0
2228,NC1=NC(NCCCNC2CCCCC2NCCCNC2=NC(N)=NC(N)=N2)=NC(N)=N1,0.0
984,CCC(=O)N(CC1=CC=CC(CNC(=O)OC(C)(C)C)=C1)C1CCN(CCC2=CC=CC=C2)CC1,0.0
177,[O-][N+](=O)C1=NN(CC(=O)NC2=NC=CC(=N2)C2=CC=CC=C2)C=N1,0.0
53,NC(=N)C1=CC=C2NC(NC3=CC=C(Cl)C(Cl)=C3)=NC2=C1,0.0
527,[O-][N+](=O)C1=NC=CN1CCCCNC1=C2C=CC=CC2=NC2=CC=CC=C12,1.0
1736,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=C(Cl)C=C12,1.0
